account_id,district_id,frequency,Date,Account_type,Card _assigned
165,25,Monthly Issuance,2017-06-01,NRI account,Silver
1617,45,Monthly Issuance,2017-06-01,NRI account,Silver
327,54,Monthly Issuance,2017-06-02,Salary account,Silver
2068,21,Monthly Issuance,2017-06-02,Savings account,Silver
4448,60,Monthly Issuance,2017-06-02,Salary account,Silver
640,32,Monthly Issuance,2017-06-02,Savings account,Silver
510,1,Weekly Issuance,2017-06-02,Savings account,Diamond
2534,61,Monthly Issuance,2017-06-03,Salary account,Silver
1018,7,Monthly Issuance,2017-06-03,Savings account,Silver
1285,65,Monthly Issuance,2017-06-04,NRI account,Silver
3670,27,Monthly Issuance,2017-06-04,Salary account,Silver
1743,51,Monthly Issuance,2017-06-04,NRI account,Silver
3072,8,Monthly Issuance,2017-06-05,Salary account,Silver
2146,31,Monthly Issuance,2017-06-05,Salary account,Silver
4576,27,Monthly Issuance,2017-06-05,Savings account,Silver
3258,53,Monthly Issuance,2017-06-05,Savings account,Silver
2176,67,Monthly Issuance,2017-06-06,Savings account,Silver
8934,51,Monthly Issuance,2017-06-06,Savings account,Silver
1999,70,Monthly Issuance,2017-06-06,Salary account,Silver
2741,15,Monthly Issuance,2017-06-07,Savings account,Silver
4427,32,Monthly Issuance,2017-06-07,Salary account,Silver
3682,70,Monthly Issuance,2017-06-07,Salary account,Silver
2862,33,Monthly Issuance,2017-06-07,Salary account,Silver
3032,5,Monthly Issuance,2017-06-07,Savings account,Silver
701,69,Monthly Issuance,2017-06-08,Salary account,Silver
6281,56,Monthly Issuance,2017-06-08,Savings account,Silver
306,16,Monthly Issuance,2017-06-08,Salary account,Silver
1207,67,Monthly Issuance,2017-06-08,Savings account,Silver
1247,25,Monthly Issuance,2017-06-08,NRI account,Silver
5343,64,Monthly Issuance,2017-06-08,Savings account,Silver
5129,68,Monthly Issuance,2017-06-08,Savings account,Silver
3713,14,Weekly Issuance,2017-06-08,NRI account,Diamond
2327,19,Monthly Issuance,2017-06-08,Salary account,Silver
774,1,Monthly Issuance,2017-06-08,Savings account,Silver
1990,1,Monthly Issuance,2017-06-09,Salary account,Silver
2388,30,Monthly Issuance,2017-06-09,Salary account,Silver
3566,21,Monthly Issuance,2017-06-09,Salary account,Silver
10266,54,Monthly Issuance,2017-06-10,NRI account,Silver
3771,22,Monthly Issuance,2017-06-11,Salary account,Silver
1978,57,Weekly Issuance,2017-06-11,Salary account,Diamond
2022,72,Monthly Issuance,2017-06-11,NRI account,Silver
3542,49,Monthly Issuance,2017-06-11,Savings account,Silver
1515,11,Monthly Issuance,2017-06-11,Savings account,Silver
4171,28,Monthly Issuance,2017-06-12,Savings account,Silver
433,20,Monthly Issuance,2017-06-12,Savings account,Silver
1373,47,Monthly Issuance,2017-06-12,Salary account,Silver
3246,54,Monthly Issuance,2017-06-14,NRI account,Silver
1475,1,Weekly Issuance,2017-06-14,NRI account,Diamond
3133,66,Monthly Issuance,2017-06-14,Salary account,Silver
2779,73,Monthly Issuance,2017-06-15,Savings account,Silver
135,75,Monthly Issuance,2017-06-15,Savings account,Silver
446,50,Monthly Issuance,2017-06-15,NRI account,Silver
9093,47,Monthly Issuance,2017-06-16,Salary account,Silver
432,46,Monthly Issuance,2017-06-16,NRI account,Silver
2880,71,Monthly Issuance,2017-06-16,Salary account,Silver
5767,72,Monthly Issuance,2017-06-16,Savings account,Silver
1998,1,Monthly Issuance,2017-06-17,NRI account,Silver
2554,36,Monthly Issuance,2017-06-18,Salary account,Silver
2933,10,Monthly Issuance,2017-06-18,Salary account,Silver
773,15,Monthly Issuance,2017-06-19,Savings account,Silver
4894,14,Monthly Issuance,2017-06-20,NRI account,Silver
3969,39,Monthly Issuance,2017-06-20,NRI account,Silver
1277,31,Monthly Issuance,2017-06-20,Salary account,Silver
5120,1,Monthly Issuance,2017-06-21,Salary account,Silver
738,34,Monthly Issuance,2017-06-21,Salary account,Silver
1299,1,Monthly Issuance,2017-06-21,Salary account,Silver
148,8,Monthly Issuance,2017-06-21,NRI account,Silver
899,72,Monthly Issuance,2017-06-21,Savings account,Silver
3521,75,Monthly Issuance,2017-06-22,Savings account,Silver
3786,21,Monthly Issuance,2017-06-22,NRI account,Silver
886,1,Monthly Issuance,2017-06-23,Salary account,Silver
5228,77,Issuance After a Transaction,2017-06-23,Savings account,Gold
702,12,Monthly Issuance,2017-06-23,Savings account,Silver
300,1,Monthly Issuance,2017-06-23,NRI account,Silver
1451,64,Monthly Issuance,2017-06-24,Savings account,Silver
2940,54,Monthly Issuance,2017-06-24,NRI account,Silver
1837,23,Monthly Issuance,2017-06-24,NRI account,Silver
3954,22,Monthly Issuance,2017-06-25,Salary account,Silver
885,1,Monthly Issuance,2017-06-25,Savings account,Silver
2697,8,Monthly Issuance,2017-06-26,Savings account,Silver
8129,45,Monthly Issuance,2017-06-26,Savings account,Silver
1930,3,Monthly Issuance,2017-06-27,Savings account,Silver
2411,69,Monthly Issuance,2017-06-27,NRI account,Silver
3775,19,Monthly Issuance,2017-06-27,Salary account,Silver
9034,1,Monthly Issuance,2017-06-28,Savings account,Silver
902,74,Monthly Issuance,2017-06-29,NRI account,Silver
630,71,Monthly Issuance,2017-06-29,Salary account,Silver
3096,68,Monthly Issuance,2017-06-29,Salary account,Silver
2552,52,Monthly Issuance,2017-07-01,Salary account,Silver
3435,59,Monthly Issuance,2017-07-01,Savings account,Silver
5215,55,Monthly Issuance,2017-07-01,Savings account,Silver
36,1,Monthly Issuance,2017-07-01,Salary account,Silver
2687,76,Monthly Issuance,2017-07-01,NRI account,Silver
1861,54,Monthly Issuance,2017-07-02,Salary account,Silver
2464,33,Issuance After a Transaction,2017-07-02,NRI account,Gold
2736,72,Monthly Issuance,2017-07-02,Savings account,Silver
1145,31,Monthly Issuance,2017-07-03,Savings account,Silver
2298,31,Monthly Issuance,2017-07-03,NRI account,Silver
929,54,Monthly Issuance,2017-07-03,Savings account,Silver
381,68,Monthly Issuance,2017-07-04,NRI account,Silver
3778,52,Monthly Issuance,2017-07-04,Savings account,Silver
1118,48,Monthly Issuance,2017-07-04,Salary account,Silver
4352,2,Monthly Issuance,2017-07-05,NRI account,Silver
1322,17,Monthly Issuance,2017-07-05,Salary account,Silver
1852,35,Monthly Issuance,2017-07-05,Salary account,Silver
8173,11,Monthly Issuance,2017-07-05,Salary account,Silver
2705,63,Issuance After a Transaction,2017-07-05,Salary account,Gold
9472,1,Weekly Issuance,2017-07-06,Savings account,Diamond
368,77,Monthly Issuance,2017-07-06,Salary account,Silver
1425,76,Monthly Issuance,2017-07-06,Savings account,Silver
8027,44,Weekly Issuance,2017-07-07,Salary account,Diamond
3261,1,Monthly Issuance,2017-07-07,Savings account,Silver
35,75,Monthly Issuance,2017-07-07,Savings account,Silver
2186,63,Monthly Issuance,2017-07-07,Salary account,Silver
1566,73,Monthly Issuance,2017-07-07,Savings account,Silver
78,74,Monthly Issuance,2017-07-07,NRI account,Silver
3939,70,Monthly Issuance,2017-07-08,Salary account,Silver
2584,50,Monthly Issuance,2017-07-08,NRI account,Silver
2336,39,Monthly Issuance,2017-07-08,Savings account,Silver
2078,62,Monthly Issuance,2017-07-08,Salary account,Silver
3882,10,Monthly Issuance,2017-07-09,NRI account,Silver
4159,74,Monthly Issuance,2017-07-09,Savings account,Silver
907,41,Monthly Issuance,2017-07-09,Savings account,Silver
1411,54,Monthly Issuance,2017-07-09,Salary account,Silver
1684,32,Weekly Issuance,2017-07-10,NRI account,Diamond
3748,1,Monthly Issuance,2017-07-10,Savings account,Silver
2213,68,Monthly Issuance,2017-07-11,Savings account,Silver
1062,6,Monthly Issuance,2017-07-11,Salary account,Silver
273,24,Issuance After a Transaction,2017-07-11,NRI account,Gold
10320,68,Monthly Issuance,2017-07-11,Savings account,Silver
1416,66,Weekly Issuance,2017-07-12,Salary account,Diamond
3277,36,Monthly Issuance,2017-07-12,Salary account,Silver
1892,28,Monthly Issuance,2017-07-13,Salary account,Silver
3413,70,Monthly Issuance,2017-07-13,NRI account,Silver
3654,47,Monthly Issuance,2017-07-13,Salary account,Silver
3000,28,Monthly Issuance,2017-07-14,Salary account,Silver
3955,64,Monthly Issuance,2017-07-14,NRI account,Silver
1544,69,Monthly Issuance,2017-07-14,NRI account,Silver
9703,68,Monthly Issuance,2017-07-15,Savings account,Silver
234,73,Monthly Issuance,2017-07-15,NRI account,Silver
3241,44,Monthly Issuance,2017-07-16,Savings account,Silver
3465,1,Monthly Issuance,2017-07-16,Savings account,Silver
3152,1,Monthly Issuance,2017-07-16,Savings account,Silver
1497,1,Monthly Issuance,2017-07-16,NRI account,Silver
3078,1,Monthly Issuance,2017-07-16,Salary account,Silver
400,28,Monthly Issuance,2017-07-17,NRI account,Silver
1902,50,Weekly Issuance,2017-07-17,Salary account,Diamond
757,50,Monthly Issuance,2017-07-19,NRI account,Silver
1116,1,Monthly Issuance,2017-07-20,Savings account,Silver
5700,42,Monthly Issuance,2017-07-20,Salary account,Silver
3267,64,Monthly Issuance,2017-07-21,Savings account,Silver
3222,4,Monthly Issuance,2017-07-21,Savings account,Silver
408,41,Monthly Issuance,2017-07-21,Savings account,Silver
2818,40,Monthly Issuance,2017-07-21,Savings account,Silver
6273,38,Monthly Issuance,2017-07-21,Salary account,Silver
2513,70,Monthly Issuance,2017-07-22,Salary account,Silver
3493,63,Monthly Issuance,2017-07-22,Salary account,Silver
1201,61,Monthly Issuance,2017-07-23,Savings account,Silver
4478,70,Monthly Issuance,2017-07-23,Savings account,Silver
2915,57,Monthly Issuance,2017-07-23,Savings account,Silver
9833,20,Monthly Issuance,2017-07-24,Salary account,Silver
2253,74,Monthly Issuance,2017-07-24,Savings account,Silver
1069,70,Monthly Issuance,2017-07-24,NRI account,Silver
207,2,Monthly Issuance,2017-07-25,NRI account,Silver
3212,70,Monthly Issuance,2017-07-25,Salary account,Silver
4035,1,Monthly Issuance,2017-07-25,NRI account,Silver
1268,74,Monthly Issuance,2017-07-25,Salary account,Silver
3287,18,Monthly Issuance,2017-07-26,NRI account,Silver
6226,74,Weekly Issuance,2017-07-26,NRI account,Diamond
2123,64,Monthly Issuance,2017-07-26,Salary account,Silver
3982,26,Monthly Issuance,2017-07-27,Savings account,Silver
2701,71,Monthly Issuance,2017-07-27,Savings account,Silver
3629,48,Monthly Issuance,2017-07-27,Salary account,Silver
2841,71,Monthly Issuance,2017-07-27,NRI account,Silver
563,53,Monthly Issuance,2017-07-27,Savings account,Silver
2732,5,Monthly Issuance,2017-07-27,Savings account,Silver
1297,70,Monthly Issuance,2017-07-27,Salary account,Silver
7485,39,Monthly Issuance,2017-07-28,NRI account,Silver
2088,4,Monthly Issuance,2017-07-28,Savings account,Silver
225,1,Monthly Issuance,2017-07-28,Savings account,Silver
1630,72,Monthly Issuance,2017-07-28,NRI account,Silver
403,1,Monthly Issuance,2017-07-29,NRI account,Silver
445,63,Weekly Issuance,2017-07-29,NRI account,Diamond
186,1,Weekly Issuance,2017-07-29,NRI account,Diamond
3720,36,Monthly Issuance,2017-07-30,Savings account,Silver
574,70,Monthly Issuance,2017-07-30,NRI account,Silver
1429,57,Monthly Issuance,2017-07-30,Salary account,Silver
3580,43,Monthly Issuance,2017-08-01,NRI account,Silver
7819,38,Monthly Issuance,2017-08-01,Salary account,Silver
759,23,Monthly Issuance,2017-08-01,Salary account,Silver
6363,74,Monthly Issuance,2017-08-01,NRI account,Silver
3738,51,Monthly Issuance,2017-08-01,NRI account,Silver
4000,7,Monthly Issuance,2017-08-02,Savings account,Silver
9041,1,Monthly Issuance,2017-08-03,Savings account,Silver
2620,22,Monthly Issuance,2017-08-03,Salary account,Silver
3609,28,Monthly Issuance,2017-08-03,Savings account,Silver
1382,48,Monthly Issuance,2017-08-03,Savings account,Silver
930,41,Monthly Issuance,2017-08-03,Salary account,Silver
1925,12,Monthly Issuance,2017-08-03,NRI account,Silver
1834,62,Monthly Issuance,2017-08-03,Salary account,Silver
1507,35,Monthly Issuance,2017-08-03,NRI account,Silver
7857,75,Monthly Issuance,2017-08-04,Savings account,Silver
6636,72,Weekly Issuance,2017-08-04,Savings account,Diamond
601,29,Monthly Issuance,2017-08-04,Savings account,Silver
3298,29,Monthly Issuance,2017-08-04,Salary account,Silver
2938,1,Monthly Issuance,2017-08-04,Savings account,Silver
2199,1,Monthly Issuance,2017-08-04,Salary account,Silver
3745,5,Monthly Issuance,2017-08-04,NRI account,Silver
3699,50,Monthly Issuance,2017-08-05,NRI account,Silver
816,52,Monthly Issuance,2017-08-05,Salary account,Silver
3656,53,Monthly Issuance,2017-08-06,Savings account,Silver
2038,42,Monthly Issuance,2017-08-06,Salary account,Silver
2542,21,Monthly Issuance,2017-08-07,NRI account,Silver
1136,12,Monthly Issuance,2017-08-07,Savings account,Silver
1589,37,Monthly Issuance,2017-08-07,NRI account,Silver
3136,69,Monthly Issuance,2017-08-07,Savings account,Silver
3547,54,Monthly Issuance,2017-08-07,NRI account,Silver
26,52,Monthly Issuance,2017-08-08,Savings account,Silver
657,47,Monthly Issuance,2017-08-08,Salary account,Silver
3538,58,Monthly Issuance,2017-08-08,Salary account,Silver
2167,16,Monthly Issuance,2017-08-08,Salary account,Silver
3127,66,Monthly Issuance,2017-08-08,NRI account,Silver
47,45,Monthly Issuance,2017-08-08,NRI account,Silver
3850,8,Monthly Issuance,2017-08-09,Salary account,Silver
5366,70,Monthly Issuance,2017-08-09,Savings account,Silver
747,39,Monthly Issuance,2017-08-09,NRI account,Silver
3166,71,Monthly Issuance,2017-08-10,Salary account,Silver
11021,1,Monthly Issuance,2017-08-10,Salary account,Silver
1701,1,Monthly Issuance,2017-08-10,Savings account,Silver
3613,43,Monthly Issuance,2017-08-10,Salary account,Silver
3600,27,Monthly Issuance,2017-08-10,Savings account,Silver
3792,10,Monthly Issuance,2017-08-11,Salary account,Silver
523,1,Monthly Issuance,2017-08-11,NRI account,Silver
3808,38,Monthly Issuance,2017-08-11,Savings account,Silver
1401,1,Monthly Issuance,2017-08-12,Salary account,Silver
541,61,Monthly Issuance,2017-08-12,NRI account,Silver
1023,21,Monthly Issuance,2017-08-13,Salary account,Silver
3683,33,Monthly Issuance,2017-08-13,Savings account,Silver
3220,29,Monthly Issuance,2017-08-14,Salary account,Silver
1779,33,Monthly Issuance,2017-08-15,NRI account,Silver
1912,64,Monthly Issuance,2017-08-15,NRI account,Silver
238,6,Monthly Issuance,2017-08-15,Savings account,Silver
3113,67,Monthly Issuance,2017-08-16,NRI account,Silver
5481,52,Monthly Issuance,2017-08-16,Savings account,Silver
3035,15,Weekly Issuance,2017-08-16,NRI account,Diamond
942,9,Monthly Issuance,2017-08-16,Salary account,Silver
3221,5,Monthly Issuance,2017-08-17,NRI account,Silver
2616,1,Monthly Issuance,2017-08-17,Salary account,Silver
2137,4,Issuance After a Transaction,2017-08-17,Savings account,Gold
978,73,Monthly Issuance,2017-08-18,Salary account,Silver
2771,37,Monthly Issuance,2017-08-18,Savings account,Silver
3891,1,Monthly Issuance,2017-08-18,Savings account,Silver
9236,11,Monthly Issuance,2017-08-18,NRI account,Silver
274,76,Monthly Issuance,2017-08-20,NRI account,Silver
552,14,Monthly Issuance,2017-08-20,NRI account,Silver
2417,44,Monthly Issuance,2017-08-20,NRI account,Silver
3868,43,Monthly Issuance,2017-08-21,NRI account,Silver
9869,12,Monthly Issuance,2017-08-21,NRI account,Silver
1875,44,Monthly Issuance,2017-08-21,NRI account,Silver
8212,52,Issuance After a Transaction,2017-08-21,Salary account,Gold
3477,71,Monthly Issuance,2017-08-22,Savings account,Silver
1513,30,Monthly Issuance,2017-08-23,Salary account,Silver
3053,11,Monthly Issuance,2017-08-23,NRI account,Silver
1057,13,Monthly Issuance,2017-08-23,NRI account,Silver
6030,47,Monthly Issuance,2017-08-24,NRI account,Silver
3407,28,Monthly Issuance,2017-08-24,NRI account,Silver
1761,24,Monthly Issuance,2017-08-24,NRI account,Silver
3306,75,Monthly Issuance,2017-08-24,Salary account,Silver
162,60,Monthly Issuance,2017-08-25,NRI account,Silver
5011,31,Monthly Issuance,2017-08-25,NRI account,Silver
965,20,Monthly Issuance,2017-08-25,Savings account,Silver
1305,57,Monthly Issuance,2017-08-25,Savings account,Silver
815,56,Monthly Issuance,2017-08-25,NRI account,Silver
1449,35,Monthly Issuance,2017-08-26,Salary account,Silver
950,49,Monthly Issuance,2017-08-26,NRI account,Silver
3361,45,Monthly Issuance,2017-08-26,Salary account,Silver
3837,48,Issuance After a Transaction,2017-08-26,Salary account,Gold
33,22,Monthly Issuance,2017-08-26,Salary account,Silver
2894,17,Monthly Issuance,2017-08-28,NRI account,Silver
2510,61,Monthly Issuance,2017-08-28,Savings account,Silver
389,30,Monthly Issuance,2017-08-28,Salary account,Silver
6051,56,Monthly Issuance,2017-08-28,NRI account,Silver
730,4,Monthly Issuance,2017-08-28,Salary account,Silver
1694,6,Weekly Issuance,2017-08-29,NRI account,Diamond
721,76,Monthly Issuance,2017-08-29,NRI account,Silver
1106,20,Weekly Issuance,2017-08-29,Savings account,Diamond
3319,56,Monthly Issuance,2017-08-29,NRI account,Silver
10451,1,Monthly Issuance,2017-08-29,Salary account,Silver
172,13,Monthly Issuance,2017-08-30,Savings account,Silver
3920,74,Monthly Issuance,2017-09-01,Savings account,Silver
3011,64,Monthly Issuance,2017-09-01,Salary account,Silver
1337,23,Monthly Issuance,2017-09-01,NRI account,Silver
2592,69,Monthly Issuance,2017-09-01,Salary account,Silver
146,4,Monthly Issuance,2017-09-02,NRI account,Silver
2576,1,Monthly Issuance,2017-09-02,NRI account,Silver
3195,40,Monthly Issuance,2017-09-02,Savings account,Silver
8073,24,Issuance After a Transaction,2017-09-03,Salary account,Gold
4463,67,Monthly Issuance,2017-09-03,Salary account,Silver
2082,36,Monthly Issuance,2017-09-03,Salary account,Silver
2020,13,Monthly Issuance,2017-09-04,NRI account,Silver
160,23,Monthly Issuance,2017-09-04,Salary account,Silver
7607,1,Monthly Issuance,2017-09-05,Savings account,Silver
117,31,Monthly Issuance,2017-09-05,Savings account,Silver
3509,2,Monthly Issuance,2017-09-05,Savings account,Silver
151,76,Monthly Issuance,2017-09-06,Salary account,Silver
1719,1,Monthly Issuance,2017-09-06,Savings account,Silver
3456,32,Monthly Issuance,2017-09-06,NRI account,Silver
2951,44,Monthly Issuance,2017-09-06,Savings account,Silver
7190,49,Monthly Issuance,2017-09-06,NRI account,Silver
1827,10,Monthly Issuance,2017-09-06,Savings account,Silver
1689,55,Monthly Issuance,2017-09-07,NRI account,Silver
1197,68,Monthly Issuance,2017-09-07,Salary account,Silver
5952,50,Monthly Issuance,2017-09-07,Savings account,Silver
6930,41,Monthly Issuance,2017-09-08,Savings account,Silver
1107,42,Monthly Issuance,2017-09-08,Savings account,Silver
8475,4,Monthly Issuance,2017-09-08,NRI account,Silver
3575,7,Monthly Issuance,2017-09-08,NRI account,Silver
2691,69,Monthly Issuance,2017-09-08,NRI account,Silver
3323,13,Monthly Issuance,2017-09-08,NRI account,Silver
2428,72,Monthly Issuance,2017-09-08,Salary account,Silver
2649,2,Monthly Issuance,2017-09-08,Salary account,Silver
